img,label,prediction,final_prob,p_human,p_landscape,p_building,p_edges,p_frequency,p_grayscale,w_human,w_landscape,w_building,w_edges,w_frequency,w_grayscale
data/test/meta_classifier_train_data/known_test\0_real\architecture_1234.jpg,0,0,0.0033,0.8905,0.0071,0.0029,0.0022,0.0000,0.0109,0.0000,0.0006,0.9994,0.4805,0.2764,0.2431
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_old-European-train-station-with-glass-roof_891246047.jpg,1,1,0.9947,0.2136,0.2867,0.9981,1.0000,1.0000,1.0000,0.0000,0.0121,0.9879,0.3843,0.2214,0.3943
data/test/meta_classifier_train_data/known_test\0_real\lhq_1791.png,0,0,0.1025,0.9705,0.0115,0.8869,0.0012,0.0000,0.9652,0.0002,0.9702,0.0296,0.3133,0.5137,0.1730
data/test/meta_classifier_train_data/known_test\0_real\lhq_1773.png,0,0,0.2914,0.1009,0.3393,0.5070,0.0492,0.0000,0.7985,0.0000,0.9407,0.0592,0.2240,0.4972,0.2788
data/test/meta_classifier_train_data/known_test\0_real\lhq_1143.png,0,1,0.5417,0.9212,0.0157,0.7891,0.2606,0.0000,0.9185,0.6363,0.3395,0.0242,0.2670,0.2941,0.4389
data/test/meta_classifier_train_data/known_test\0_real\lhq_83.png,0,0,0.0000,0.9722,0.0000,0.1149,0.0000,0.0000,0.0001,0.0000,1.0000,0.0000,0.2486,0.3461,0.4052
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_292431671.jpg,1,1,0.9387,0.9409,0.9267,0.8847,0.9684,1.0000,0.9991,0.0000,0.1973,0.8027,0.4881,0.3002,0.2117
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-Hispanic-man-short-hair-warm-tone-_245938495.jpg,1,1,1.0000,1.0000,0.9994,0.7191,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3046,0.3148,0.3806
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_traditional-Japanese-wooden-house-garden-with-lanterns_772649235.jpg,1,1,0.9881,0.9982,0.8783,0.9924,0.9999,1.0000,1.0000,0.0000,0.1413,0.8587,0.3250,0.3521,0.3229
data/test/meta_classifier_train_data/known_test\0_real\architecture_1180.JPG,0,0,0.1788,0.0061,0.2719,0.1935,0.1051,0.0000,0.5704,0.0000,0.0000,1.0000,0.3468,0.4294,0.2238
data/test/meta_classifier_train_data/known_test\0_real\lhq_398.png,0,0,0.4780,0.9986,0.0099,0.9904,0.0003,0.0000,0.0371,0.0000,0.0437,0.9563,0.3046,0.4692,0.2261
data/test/meta_classifier_train_data/known_test\0_real\lhq_1907.png,0,0,0.0003,0.9066,0.0000,0.0627,0.0007,0.0000,0.0014,0.0000,1.0000,0.0000,0.2736,0.3841,0.3423
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_171.jpg,0,0,0.0029,0.0038,0.9999,0.2569,0.0060,0.0000,0.0006,1.0000,0.0000,0.0000,0.2638,0.1747,0.5615
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_old-industrial-warehouse-with-brick-walls_284566045.jpg,1,1,0.9944,0.9938,0.8082,0.9910,1.0000,1.0000,1.0000,0.0000,0.0119,0.9881,0.3672,0.3501,0.2827
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_inpainting_add-car-parked-in-front_451501134.jpg,1,1,0.6977,0.8396,0.5027,0.9213,0.9999,0.0000,0.9827,0.0000,0.5494,0.4506,0.4813,0.2919,0.2268
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_modern-museum-building-with-geometric-shapes_54544900.jpg,1,1,0.7430,0.2300,0.0715,0.9971,0.0679,1.0000,0.9998,0.0000,0.0000,1.0000,0.5482,0.2053,0.2465
data/test/meta_classifier_train_data/known_test\0_real\architecture_93.JPG,0,0,0.0169,0.9282,0.0017,0.0308,0.0006,0.0000,0.0115,0.0000,0.0004,0.9996,0.5011,0.2668,0.2321
data/test/meta_classifier_train_data/known_test\0_real\lhq_1821.png,0,0,0.1906,0.9759,0.0004,0.5521,0.0046,0.9999,0.0010,0.0000,0.9998,0.0002,0.3056,0.3790,0.3155
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_inpainting_add-mole-on-face_969863749.jpg,1,1,0.9999,1.0000,0.9977,0.4512,0.9996,1.0000,1.0000,1.0000,0.0000,0.0000,0.3001,0.2214,0.4785
data/test/meta_classifier_train_data/known_test\0_real\architecture_355.jpg,0,0,0.0281,0.0726,0.7081,0.0015,0.0078,0.0000,0.1535,0.0000,0.0000,1.0000,0.3041,0.3557,0.3402
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_tropical-beach-with-palm-trees-turquoise-water_325155442.jpg,1,1,0.9991,0.4246,0.9984,0.9919,1.0000,0.9996,0.9998,0.0000,0.9999,0.0001,0.3232,0.4054,0.2714
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_15_imag2img_indoor-portrait-with-white-wall-background_377458517.jpg,1,1,0.9999,1.0000,0.9812,0.8485,0.9999,0.9988,1.0000,1.0000,0.0000,0.0000,0.2705,0.1536,0.5758
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-blush-on-cheeks_760189924.jpg,1,1,0.9986,1.0000,0.9994,0.7500,0.9923,1.0000,1.0000,1.0000,0.0000,0.0000,0.3562,0.1855,0.4583
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_skyscraper-construction-site-with-cranes_239362342.jpg,1,1,0.9998,0.9371,0.9993,0.9999,0.9999,1.0000,1.0000,0.0000,0.2863,0.7137,0.4172,0.3067,0.2761
data/test/meta_classifier_train_data/known_test\0_real\celeba_15.jpg,0,0,0.0000,0.0000,1.0000,0.8931,0.0001,0.0002,0.0000,1.0000,0.0000,0.0000,0.2801,0.2646,0.4553
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-young-Indigenous-woman-in-traditional-clothing_74316371.jpg,1,1,1.0000,1.0000,0.9999,0.9950,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.3273,0.2681,0.4046
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_stable_diffusion_15_old-industrial-warehouse-with-brick-walls_321455483.jpg,1,1,0.9926,0.9996,0.7511,0.9948,1.0000,1.0000,1.0000,0.5769,0.0507,0.3725,0.4062,0.2671,0.3266
data/test/meta_classifier_train_data/known_test\0_real\lhq_1531.png,0,0,0.0021,0.9999,0.0022,0.8723,0.0001,0.0000,0.0085,0.0000,0.9999,0.0001,0.3475,0.4317,0.2207
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_rolling-green-hills-in-spring-wildflowers-in-bloom_591957562.jpg,1,1,0.9948,0.9953,0.9933,0.7536,0.9981,0.9945,0.9998,0.0000,1.0000,0.0000,0.4068,0.5181,0.0751
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_photo-of-a-toddler-with-blond-hair-sitting-on-the-grass_365830216.jpg,1,1,1.0000,1.0000,0.9975,0.1181,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.2863,0.3725,0.3411
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_professional-headshot-of-a-South-Asian-man-with-glasses-neut_244703908.jpg,1,1,0.9999,1.0000,0.9716,0.7319,0.9998,0.9994,1.0000,1.0000,0.0000,0.0000,0.3036,0.2543,0.4421
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_mosque-with-detailed-minarets-photographed-at-sunset_654436821.jpg,1,1,0.9456,0.9982,0.9969,0.8054,0.9697,1.0000,1.0000,0.3900,0.1151,0.4948,0.3803,0.3773,0.2424
data/test/meta_classifier_train_data/known_test\0_real\architecture_946.jpg,0,0,0.0389,0.0362,0.0681,0.0114,0.0164,0.0000,0.2560,0.0000,0.0007,0.9993,0.4557,0.3145,0.2298
data/test/meta_classifier_train_data/known_test\0_real\architecture_1942.jpg,0,0,0.1032,0.2045,0.0209,0.0006,0.5706,0.0000,0.0005,0.0000,0.1542,0.8458,0.3549,0.4968,0.1483
data/test/meta_classifier_train_data/known_test\0_real\architecture_1351.jpg,0,0,0.0594,0.3698,0.0221,0.0003,0.3895,0.0611,0.0006,0.0000,0.0000,1.0000,0.2644,0.2497,0.4859
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_suburban-residential-street-with-family-houses_850826209.jpg,1,1,0.9919,0.1429,0.9783,0.9982,0.9994,1.0000,1.0000,0.0000,0.7138,0.2862,0.3445,0.3159,0.3396
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_close-up-of-a-young-child-with-face-paint-festival-backgroun_255555532.jpg,1,1,0.9527,1.0000,1.0000,0.8223,1.0000,1.0000,1.0000,0.2167,0.2510,0.5324,0.3274,0.2865,0.3861
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_15_imag2img_portrait-with-subtle-film-grain-effect_153387314.jpg,1,1,1.0000,1.0000,0.9995,0.9465,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.3179,0.1702,0.5119
data/test/meta_classifier_train_data/known_test\0_real\architecture_1406.jpg,0,1,0.5219,0.6274,0.9575,0.9554,0.0067,0.0000,0.3234,0.0007,0.0000,0.9993,0.3702,0.3636,0.2662
data/test/meta_classifier_train_data/known_test\0_real\lhq_783.png,0,0,0.0041,0.9993,0.0001,0.4210,0.0003,0.0290,0.0006,0.0000,1.0000,0.0000,0.2626,0.2702,0.4673
data/test/meta_classifier_train_data/known_test\0_real\lhq_1439.png,0,0,0.0218,0.9992,0.0435,0.5614,0.0004,0.0000,0.0005,0.0000,1.0000,0.0000,0.2980,0.6737,0.0284
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_dreamlike_photoreal_20_professional-headshot-of-a-South-Asian-man-with-glasses-neut_259154085.jpg,1,1,1.0000,1.0000,0.9532,0.8773,0.9999,1.0000,1.0000,1.0000,0.0000,0.0000,0.3630,0.3949,0.2421
data/test/meta_classifier_train_data/known_test\0_real\lhq_989.png,0,0,0.0004,0.1073,0.0000,0.4180,0.0000,0.0000,0.0011,0.0009,0.9982,0.0009,0.3193,0.3925,0.2882
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_grassland-with-grazing-animals-cloudy-sky_976783825.jpg,1,1,0.9999,0.9998,0.9999,0.7014,1.0000,1.0000,1.0000,0.0000,0.9999,0.0001,0.2884,0.3547,0.3569
data/test/meta_classifier_train_data/known_test\1_fake\human_manipulated_stable_diffusion_2_inpainting_add-headset-on-ears_309048028.jpg,1,1,0.9999,1.0000,1.0000,0.8508,0.9997,1.0000,1.0000,1.0000,0.0000,0.0000,0.3806,0.1932,0.4262
data/test/meta_classifier_train_data/known_test\0_real\celeba_1011.jpg,0,0,0.0000,0.0000,0.9999,0.9389,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.2952,0.2986,0.4061
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_colorful-colonial-houses-in-Latin-America_72541522.jpg,1,1,0.9974,0.9889,0.5957,0.9992,1.0000,0.9993,1.0000,0.0000,0.0103,0.9896,0.3201,0.2975,0.3823
data/test/meta_classifier_train_data/known_test\0_real\celeba_17.jpg,0,1,0.5744,0.8607,0.9896,0.6325,0.0001,0.9863,0.0000,0.9157,0.0412,0.0431,0.3314,0.2966,0.3720
data/test/meta_classifier_train_data/known_test\0_real\architecture_1806.jpg,0,0,0.1767,0.0583,0.2048,0.0852,0.8163,0.0029,0.0097,0.0000,0.0000,1.0000,0.3240,0.4061,0.2699
data/test/meta_classifier_train_data/known_test\0_real\lhq_1560.png,0,0,0.1377,1.0000,0.0038,0.6501,0.0043,0.0000,0.9990,0.0038,0.7142,0.2820,0.3729,0.5430,0.0841
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_561277052.jpg,1,1,0.9909,0.7734,0.9979,0.7073,0.9220,1.0000,0.9997,0.0000,1.0000,0.0000,0.2046,0.4262,0.3692
data/test/meta_classifier_train_data/known_test\0_real\celeba_965.jpg,0,0,0.0000,0.0000,0.9977,0.8154,0.0003,0.0000,0.0000,1.0000,0.0000,0.0000,0.2856,0.2586,0.4558
data/test/meta_classifier_train_data/known_test\0_real\celeba_863.jpg,0,0,0.0207,0.0413,1.0000,0.9489,0.0000,0.0005,0.0000,1.0000,0.0000,0.0000,0.2843,0.3386,0.3771
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_606.jpg,0,0,0.0000,0.0000,1.0000,0.7267,0.0001,0.0001,0.0000,1.0000,0.0000,0.0000,0.3550,0.2919,0.3532
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_juggernaut_xl_v9_photo-of-a-middle-aged-man-with-a-beard-wearing-a-suit-outdo_605306364.jpg,1,1,1.0000,1.0000,0.9716,0.7015,1.0000,1.0000,0.9999,1.0000,0.0000,0.0000,0.3496,0.3572,0.2931
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_486.jpg,0,0,0.0748,0.0091,1.0000,0.9919,0.0007,0.2083,0.2124,1.0000,0.0000,0.0000,0.3340,0.3058,0.3602
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_juggernaut_xl_v9_old-European-train-station-with-glass-roof_925714197.jpg,1,1,0.9445,0.9988,0.1995,0.9998,1.0000,1.0000,1.0000,0.0008,0.1385,0.8607,0.3529,0.2539,0.3933
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-flock-of-birds_399017273.jpg,1,1,0.9995,0.0013,0.9996,0.9891,1.0000,0.9994,0.9989,0.0000,1.0000,0.0000,0.2713,0.2816,0.4470
data/test/meta_classifier_train_data/known_test\0_real\architecture_241.jpg,0,0,0.1048,0.7632,0.1865,0.0063,0.0256,0.0000,0.7252,0.0000,0.0024,0.9976,0.3112,0.4200,0.2688
data/test/meta_classifier_train_data/known_test\0_real\celeba_90.jpg,0,0,0.0132,0.0039,0.9950,0.5789,0.0001,0.1021,0.0000,1.0000,0.0000,0.0000,0.2770,0.2201,0.5029
data/test/meta_classifier_train_data/known_test\0_real\lhq_200.png,0,0,0.0027,0.7218,0.0003,0.1429,0.0023,0.0000,0.0005,0.0000,0.9719,0.0281,0.3973,0.3713,0.2313
data/test/meta_classifier_train_data/known_test\0_real\celeba_524.jpg,0,0,0.0020,0.0000,0.9927,0.6995,0.0000,0.0000,0.0000,0.9956,0.0028,0.0016,0.2738,0.3147,0.4115
data/test/meta_classifier_train_data/known_test\0_real\celeba_79.jpg,0,0,0.0100,0.0000,0.9901,0.8072,0.0002,0.0646,0.0000,1.0000,0.0000,0.0000,0.4122,0.3087,0.2791
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_2_inpainting_add-fire-hydrant_751595346.jpg,1,1,0.8954,0.9995,0.9998,0.9963,0.8867,0.5725,1.0000,0.0000,0.0012,0.9988,0.3914,0.3769,0.2317
data/test/meta_classifier_train_data/known_test\0_real\faceforensics_713.jpg,0,0,0.0421,0.0652,0.9982,0.6054,0.0845,0.0000,0.0007,1.0000,0.0000,0.0000,0.2211,0.2782,0.5007
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_desert-dunes-under-clear-blue-sky-detailed-sand-textures_980908798.jpg,1,1,0.9999,0.9969,0.9997,0.9809,1.0000,1.0000,1.0000,0.0000,0.9999,0.0001,0.3423,0.4887,0.1690
data/test/meta_classifier_train_data/known_test\0_real\architecture_673.jpg,0,0,0.1658,0.9077,0.0417,0.0578,0.8919,0.0000,0.0220,0.0000,0.0021,0.9979,0.2982,0.3409,0.3609
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_rolling-vineyards-in-summer-Mediterranean-style_74041731.jpg,1,1,0.9998,0.9997,0.9996,0.9976,1.0000,1.0000,1.0000,0.0000,1.0000,0.0000,0.4269,0.2971,0.2760
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_autumn-forest-with-colorful-leaves-path-covered-in-foliage_106323671.jpg,1,1,0.9997,0.9916,0.9995,0.9519,1.0000,1.0000,0.9992,0.0062,0.9935,0.0002,0.4075,0.4023,0.1902
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_juggernaut_xl_v9_coastal-cliffs-with-crashing-waves-overcast-weather_343154755.jpg,1,1,0.9452,0.0023,0.8907,0.9428,0.9999,1.0000,0.9992,0.0000,0.9988,0.0012,0.3046,0.3866,0.3089
data/test/meta_classifier_train_data/known_test\0_real\celeba_555.jpg,0,0,0.0000,0.0000,0.9759,0.8099,0.0000,0.0001,0.0000,1.0000,0.0000,0.0000,0.2887,0.2914,0.4200
data/test/meta_classifier_train_data/known_test\0_real\architecture_1210.jpg,0,0,0.0292,0.9991,0.6144,0.0017,0.1371,0.0203,0.0014,0.0000,0.0000,1.0000,0.3700,0.2644,0.3656
data/test/meta_classifier_train_data/known_test\0_real\architecture_465.jpg,0,0,0.0076,0.8977,0.0473,0.0025,0.0464,0.0000,0.0010,0.0000,0.0000,1.0000,0.2661,0.3493,0.3846
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_snowy-mountain-slope_729835593.jpg,1,1,0.7803,0.9993,0.9997,0.9869,0.7759,0.2828,0.5995,0.0000,1.0000,0.0000,0.2303,0.2504,0.5194
data/test/meta_classifier_train_data/known_test\0_real\lhq_1238.png,0,0,0.3635,0.9861,0.0330,0.9650,0.0097,0.0000,0.5455,0.0806,0.4592,0.4602,0.2780,0.3819,0.3401
data/test/meta_classifier_train_data/known_test\0_real\lhq_379.png,0,0,0.0670,0.0485,0.0011,0.2748,0.4926,0.0000,0.0034,0.0000,1.0000,0.0000,0.2697,0.6873,0.0431
data/test/meta_classifier_train_data/known_test\0_real\lhq_195.png,0,0,0.0021,0.4213,0.0023,0.3202,0.0002,0.0000,0.0042,0.0000,1.0000,0.0000,0.1888,0.3843,0.4269
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_stable_diffusion_15_sunset-over-rice-terraces-Southeast-Asia_817364174.jpg,1,1,0.9973,0.9982,1.0000,0.9534,0.9850,1.0000,1.0000,0.0000,0.9997,0.0003,0.3514,0.2715,0.3771
data/test/meta_classifier_train_data/known_test\0_real\celeba_172.jpg,0,0,0.0002,0.0002,0.9971,0.7586,0.0001,0.0005,0.0000,1.0000,0.0000,0.0000,0.3302,0.2545,0.4154
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-person-silhouette-in-distance_457611678.jpg,1,1,0.9877,0.7740,0.9911,0.8859,0.9796,0.9623,0.9995,0.0000,1.0000,0.0000,0.2469,0.2772,0.4759
data/test/meta_classifier_train_data/known_test\0_real\celeba_507.jpg,0,0,0.0003,0.0002,0.9663,0.9968,0.0000,0.0006,0.0000,0.9997,0.0002,0.0001,0.2817,0.2705,0.4479
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_inpainting_add-dog-near-path_945520526.jpg,1,1,0.9977,0.0220,0.9958,0.8148,0.9999,1.0000,0.9990,0.0000,0.9994,0.0006,0.3478,0.4390,0.2131
data/test/meta_classifier_train_data/known_test\0_real\architecture_637.JPG,0,0,0.0186,0.0056,0.1705,0.0018,0.1067,0.0000,0.0012,0.0000,0.0000,1.0000,0.3291,0.3923,0.2786
data/test/meta_classifier_train_data/known_test\0_real\architecture_1606.jpg,0,0,0.1204,0.8311,0.1328,0.2459,0.0098,0.0000,0.0011,0.0010,0.0903,0.9087,0.4328,0.3304,0.2368
data/test/meta_classifier_train_data/known_test\1_fake\human_synthetic_stable_diffusion_15_portrait-of-a-middle-aged-Hispanic-man-short-hair-warm-tone-_882403819.jpg,1,1,0.9997,0.9999,1.0000,0.8463,1.0000,1.0000,1.0000,0.9940,0.0034,0.0026,0.3513,0.2701,0.3786
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_15_imag2img_autumn-scene-with-colorful-trees_190924933.jpg,1,1,0.9822,0.9991,0.9454,0.9728,1.0000,0.9985,0.9887,0.0000,0.1613,0.8387,0.3723,0.3111,0.3166
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_inpainting_add-small-shop-sign_191297873.jpg,1,0,0.2370,1.0000,0.3051,0.2662,0.4874,0.0052,0.1172,0.0000,0.0000,1.0000,0.3228,0.2574,0.4198
data/test/meta_classifier_train_data/known_test\0_real\lhq_1792.png,0,0,0.0011,0.4767,0.0007,0.1652,0.0024,0.0000,0.0019,0.0000,1.0000,0.0000,0.2728,0.3233,0.4039
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_806839655.jpg,1,1,0.9966,0.9960,0.9982,0.8356,1.0000,1.0000,0.9814,0.0000,0.9985,0.0015,0.3586,0.3814,0.2600
data/test/meta_classifier_train_data/known_test\0_real\architecture_1470.JPG,0,0,0.0043,0.9520,0.4753,0.0045,0.0112,0.0000,0.0001,0.0000,0.0000,1.0000,0.3610,0.3254,0.3135
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_vast-tundra-under-cloudy-sky-lonely-feeling_644685430.jpg,1,1,0.9983,0.5790,0.9967,0.3497,0.9995,1.0000,0.9999,0.0000,1.0000,0.0000,0.3141,0.3502,0.3357
data/test/meta_classifier_train_data/known_test\1_fake\landscape_synthetic_dreamlike_photoreal_20_panoramic-coastline-with-fishing-boats-sunrise_116198605.jpg,1,1,0.8685,0.9980,0.9620,0.9439,0.3415,0.9996,1.0000,0.0162,0.9510,0.0328,0.3416,0.3796,0.2789
data/test/meta_classifier_train_data/known_test\0_real\lhq_647.png,0,0,0.0002,0.2530,0.0002,0.0211,0.0000,0.0000,0.0003,0.0000,1.0000,0.0000,0.3135,0.4482,0.2383
data/test/meta_classifier_train_data/known_test\0_real\celeba_949.jpg,0,0,0.0047,0.0000,0.9872,0.6829,0.0004,0.0446,0.0000,1.0000,0.0000,0.0000,0.3314,0.2067,0.4619
data/test/meta_classifier_train_data/known_test\0_real\architecture_2071.jpg,0,0,0.0152,0.7519,0.0056,0.0072,0.0609,0.0000,0.0033,0.0000,0.0000,1.0000,0.3616,0.3052,0.3332
data/test/meta_classifier_train_data/known_test\0_real\architecture_1784.JPG,0,0,0.0122,0.5725,0.0059,0.0005,0.0543,0.0000,0.0003,0.0000,0.0013,0.9986,0.4406,0.3434,0.2160
data/test/meta_classifier_train_data/known_test\1_fake\human_2_manipulated_stable_diffusion_2_inpainting_add-sunglasses_987511742.jpg,1,1,0.9944,0.9982,1.0000,0.9045,0.9936,0.9986,0.9854,0.9997,0.0000,0.0003,0.3020,0.2065,0.4915
data/test/meta_classifier_train_data/known_test\1_fake\building_manipulated_stable_diffusion_15_imag2img_facade-under-bright-noon-sun_568473596.jpg,1,1,0.7068,0.9986,0.9966,0.9971,0.1011,0.1326,1.0000,0.0000,0.0001,0.9999,0.3355,0.3250,0.3396
data/test/meta_classifier_train_data/known_test\0_real\lhq_1332.png,0,0,0.0246,0.0905,0.0424,0.5318,0.0000,0.0000,0.0209,0.0000,0.9978,0.0022,0.2725,0.4533,0.2742
data/test/meta_classifier_train_data/known_test\0_real\architecture_905.JPG,0,0,0.0644,0.1444,0.1695,0.0209,0.4020,0.0012,0.0010,0.0000,0.0009,0.9991,0.2660,0.3615,0.3726
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-sheep-on-meadow_602348108.jpg,1,1,0.8223,0.4345,0.6478,0.9241,0.9918,1.0000,0.9973,0.0000,1.0000,0.0000,0.2743,0.4174,0.3083
data/test/meta_classifier_train_data/known_test\1_fake\building_synthetic_dreamlike_photoreal_20_traditional-Chinese-pagoda-surrounded-by-trees_269108476.jpg,1,1,0.9998,0.3918,0.9648,0.9995,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.3493,0.2648,0.3859
data/test/meta_classifier_train_data/known_test\0_real\architecture_436.jpg,0,0,0.0285,0.4619,0.1117,0.0002,0.0581,0.0941,0.0003,0.0000,0.0000,1.0000,0.3743,0.3715,0.2542
data/test/meta_classifier_train_data/known_test\1_fake\landscape_manipulated_stable_diffusion_2_inpainting_add-picnic-table_712713680.jpg,1,1,0.9768,0.1990,0.9998,0.8693,0.9836,0.9850,0.8764,0.0000,0.9999,0.0001,0.3633,0.3553,0.2813
